 ##################################################################################
 # [fnlo-tk-yodaout] Evaluating table: ./2jet.NNLO.fnl5662j_mjj5_chi_norm_v25.tab.gz
 # [fnlo-tk-yodaout] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-yodaout] Showing uncertainty from asymmetric 30-point scale factor variation for ratios.
 # [fnlo-tk-yodaout] Deriving NNLO cross sections for comparison.
 # [fnlo-tk-yodaout] Normalizing cross sections. 
 # [fnlo-tk-yodaout] Using scale definition kScale1.
 # [fnlo-tk-yodaout] No request given for central scale factor, using unmodified central scale.
 # [fnlo-tk-yodaout] Do not apply nonperturbative corrections.
 # [fnlo-tk-yodaout] No request given for x-axis rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] No request given for uncertainty rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
 ##################################################################################
 # fastNLOReader: Evaluating uncertainties
 ##################################################################################
 #=================================================================================
 # Relative scale uncertainties (30 NNPDF31_nnlo_as_0118 NNLO)
 #---------------------------------------------------------------------------------
 # bin      cross_section           lower_uncertainty       upper_uncertainty
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
    1       7.44757657808E-02      -2.88107165075E-02       2.25319778013E-02
    2       6.27642302984E-02      -2.88107165075E-02       2.25319778013E-02
    3       6.11367850706E-02      -2.88107165075E-02       2.50332130526E-02
    4       6.24275230904E-02      -2.88107165075E-02       2.79711401522E-02
    5       6.25746536582E-02      -2.91162571457E-02       3.21199689562E-02
    6       6.47620734551E-02      -2.88107165075E-02       2.42762396792E-02
    7       6.40330486362E-02      -3.29663362828E-02       3.94997882821E-02
    8       6.55740157449E-02      -2.88107165075E-02       2.76505958218E-02
    9       6.64643484965E-02      -3.47710865117E-02       4.08664360089E-02
   10       6.67701266249E-02      -2.88107165075E-02       3.64565904086E-02
   11       7.13998859037E-02      -2.88107165075E-02       4.59308024956E-02
   12       6.97237653559E-02      -2.88107165075E-02       3.96021388758E-02
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

 ##################################################################################
 #
 # NNLO_NNPDF31_nnl_30_norm_kScale1_no.yoda was successfully produced
 #
 ##################################################################################

