 ##################################################################################
 # [fnlo-tk-yodaout] Evaluating table: ./2jet.NNLO.fnl5662j_mjj2_chi_norm_v25.tab.gz
 # [fnlo-tk-yodaout] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-yodaout] Showing statistical uncertainty of x section calculation.
 # [fnlo-tk-yodaout] Deriving NNLO cross sections for comparison.
 # [fnlo-tk-yodaout] Preparing unnormalized cross sections.
 # [fnlo-tk-yodaout] Using scale definition kScale2.
 # [fnlo-tk-yodaout] No request given for central scale factor, using unmodified central scale.
 # [fnlo-tk-yodaout] Do not apply nonperturbative corrections.
 # [fnlo-tk-yodaout] No request given for x-axis rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] No request given for uncertainty rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
 ##################################################################################
 # fastNLOReader: Evaluating uncertainties
 ##################################################################################
 #=================================================================================
 # Relative statistical uncertainties (ST NNPDF31_nnlo_as_0118 NNLO)
 #---------------------------------------------------------------------------------
 # bin      cross_section           lower_uncertainty       upper_uncertainty
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
    1       6.77842977581E-03      -1.41255287444E-03       1.41255287444E-03
    2       5.65956729383E-03      -1.82760710154E-03       1.82760710154E-03
    3       5.61107315851E-03      -1.76322885069E-03       1.76322885069E-03
    4       5.55709841329E-03      -3.38212152353E-03       3.38212152353E-03
    5       5.67709562587E-03      -3.31534925651E-03       3.31534925651E-03
    6       5.93888499516E-03      -4.19568934319E-03       4.19568934319E-03
    7       5.92453939224E-03      -4.59431710761E-03       4.59431710761E-03
    8       6.04917581298E-03      -5.96205493127E-03       5.96205493127E-03
    9       6.04257047699E-03      -7.24443412972E-03       7.24443412972E-03
   10       6.22405052196E-03      -5.72886147187E-03       5.72886147187E-03
   11       6.24942965600E-03      -8.63500085827E-03       8.63500085827E-03
   12       6.40021809072E-03      -1.00250846018E-02       1.00250846018E-02
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

 ##################################################################################
 #
 # NNLO_NNPDF31_nnl_ST_no_kScale2_no.yoda was successfully produced
 #
 ##################################################################################

