 ##################################################################################
 # [fnlo-tk-yodaout] Evaluating table: ./2jet.NNLO.fnl5662j_mjj6_chi_norm_v25.tab.gz
 # [fnlo-tk-yodaout] Using PDF set   : CT14nnlo
 # [fnlo-tk-yodaout] Showing uncertainty from asymmetric 30-point scale factor variation for ratios.
 # [fnlo-tk-yodaout] Deriving NNLO cross sections for comparison.
 # [fnlo-tk-yodaout] Normalizing cross sections. 
 # [fnlo-tk-yodaout] Using scale definition kScale1.
 # [fnlo-tk-yodaout] No request given for central scale factor, using unmodified central scale.
 # [fnlo-tk-yodaout] Do not apply nonperturbative corrections.
 # [fnlo-tk-yodaout] No request given for x-axis rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] No request given for uncertainty rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] Using verbosity level: WARNING
 ##################################################################################

 ##################################################################################
 # fastNLOReader: Evaluating uncertainties
 ##################################################################################
 #=================================================================================
 # Relative scale uncertainties (30 CT14nnlo NNLO)
 #---------------------------------------------------------------------------------
 # bin      cross_section           lower_uncertainty       upper_uncertainty
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
    1       7.53690933710E-02      -3.69461575943E-02       2.90453034067E-02
    2       6.36858781539E-02      -3.69461575943E-02       2.90453034067E-02
    3       6.35802359588E-02      -3.69461575943E-02       2.90453034067E-02
    4       6.20347220870E-02      -3.69461575943E-02       3.47066201165E-02
    5       6.43327841316E-02      -3.69461575943E-02       3.11215749320E-02
    6       6.46397152550E-02      -3.69461575943E-02       3.77165981513E-02
    7       6.54071452789E-02      -3.69461575943E-02       3.23617159175E-02
    8       6.60527776770E-02      -4.12615902568E-02       4.84574791311E-02
    9       6.67362196011E-02      -3.69461575943E-02       3.93931588607E-02
   10       6.64986866209E-02      -3.69461575943E-02       4.92477740390E-02
   11       6.53892837857E-02      -4.01510601334E-02       6.23203504391E-02
   12       7.21927438363E-02      -3.69461575943E-02       5.04643201168E-02
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

 ##################################################################################
 #
 # Compiled without YODA support ==> No YODA file produced!
 #
 ##################################################################################

