 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj7_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 0
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2465.          4.42074436049E-06  4.87097184616E-06  4.61402169752E-06    1.10184   0.94725
     2  600.0         2   2.000       3.000      2277.          4.00617860154E-06  4.18329678699E-06  3.87247283983E-06    1.04421   0.92570
     3  600.0         3   3.000       4.000      2096.          4.18244815997E-06  4.17182504929E-06  3.85254757751E-06    0.99746   0.92347
     4  600.0         4   4.000       5.000      1944.          4.41043338880E-06  4.22494965138E-06  3.88305896976E-06    0.95794   0.91908
     5  600.0         5   5.000       6.000      1819.          4.62566748223E-06  4.29233747048E-06  3.90391365149E-06    0.92794   0.90951
     6  600.0         6   6.000       7.000      1714.          4.82686086372E-06  4.35266732675E-06  4.07014033915E-06    0.90176   0.93509
     7  600.0         7   7.000       8.000      1624.          5.00686366149E-06  4.42458943700E-06  3.83647284956E-06    0.88370   0.86708
     8  600.0         8   8.000       9.000      1547.          5.17270540025E-06  4.47152488784E-06  4.03515485743E-06    0.86445   0.90241
     9  600.0         9   9.000       10.00      1480.          5.32488063602E-06  4.50839059666E-06  3.94109213964E-06    0.84667   0.87417
    10  1200.        10   10.00       12.00      1395.          5.52920908642E-06  4.58325802104E-06  4.12995745294E-06    0.82892   0.90110
    11  1200.        11   12.00       14.00      1300.          5.77145426231E-06  4.62050952184E-06  4.13987597683E-06    0.80058   0.89598
    12  1200.        12   14.00       16.00      1221.          5.98313375005E-06  4.71171396736E-06  4.00005074754E-06    0.78750   0.84896
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 1
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2465.          4.35340224247E-06  4.83590634944E-06  4.58782371803E-06    1.11083   0.94870
     2  600.0         2   2.000       3.000      2276.          3.97758179851E-06  4.17559753157E-06  3.87377743066E-06    1.04978   0.92772
     3  600.0         3   3.000       4.000      2095.          4.17494784797E-06  4.17989195044E-06  3.86180953710E-06    1.00118   0.92390
     4  600.0         4   4.000       5.000      1944.          4.41693301518E-06  4.24326386367E-06  3.91366646213E-06    0.96068   0.92232
     5  600.0         5   5.000       6.000      1819.          4.64287831321E-06  4.31615364256E-06  3.92575799318E-06    0.92963   0.90955
     6  600.0         6   6.000       7.000      1714.          4.85229965496E-06  4.38286519688E-06  4.11539534164E-06    0.90326   0.93897
     7  600.0         7   7.000       8.000      1624.          5.03912078899E-06  4.45783064593E-06  3.86423712264E-06    0.88464   0.86684
     8  600.0         8   8.000       9.000      1547.          5.21035138635E-06  4.50922851909E-06  4.04764955247E-06    0.86544   0.89764
     9  600.0         9   9.000       10.00      1480.          5.36728257208E-06  4.54838664649E-06  3.98345770136E-06    0.84743   0.87580
    10  1200.        10   10.00       12.00      1394.          5.57740019412E-06  4.62651130877E-06  4.18047832382E-06    0.82951   0.90359
    11  1200.        11   12.00       14.00      1300.          5.82639353195E-06  4.66417496328E-06  4.21323583426E-06    0.80053   0.90332
    12  1200.        12   14.00       16.00      1221.          6.04098169708E-06  4.75780380915E-06  4.04492567163E-06    0.78759   0.85017
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 2
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2465.          4.37247329882E-06  4.81797554394E-06  4.56471388722E-06    1.10189   0.94743
     2  600.0         2   2.000       3.000      2277.          3.96606981884E-06  4.14007811026E-06  3.83348557488E-06    1.04387   0.92595
     3  600.0         3   3.000       4.000      2096.          4.14362439502E-06  4.13076472844E-06  3.81199477207E-06    0.99690   0.92283
