 ##################################################################################
 # [fnlo-tk-yodaout] Evaluating table: ./2jet.NNLO.fnl5662j_mjj2_chi_norm_v25.tab.gz
 # [fnlo-tk-yodaout] Using PDF set   : CT14nnlo
 # [fnlo-tk-yodaout] Showing uncertainty from asymmetric 30-point scale factor variation for ratios.
 # [fnlo-tk-yodaout] Deriving NNLO cross sections for comparison.
 # [fnlo-tk-yodaout] Normalizing cross sections. 
 # [fnlo-tk-yodaout] Using scale definition kScale1.
 # [fnlo-tk-yodaout] No request given for central scale factor, using unmodified central scale.
 # [fnlo-tk-yodaout] Do not apply nonperturbative corrections.
 # [fnlo-tk-yodaout] No request given for x-axis rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] No request given for uncertainty rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] Using verbosity level: WARNING
 ##################################################################################

 ##################################################################################
 # fastNLOReader: Evaluating uncertainties
 ##################################################################################
 #=================================================================================
 # Relative scale uncertainties (30 CT14nnlo NNLO)
 #---------------------------------------------------------------------------------
 # bin      cross_section           lower_uncertainty       upper_uncertainty
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
    1       7.58349461468E-02      -3.37225125601E-02       2.97493499057E-02
    2       6.30249819245E-02      -3.37225125601E-02       2.97493499057E-02
    3       6.25105746494E-02      -3.37225125601E-02       2.97493499057E-02
    4       6.09285620105E-02      -4.04404018404E-02       3.86728161042E-02
    5       6.24886393200E-02      -3.37225125601E-02       3.47668189947E-02
    6       6.66581667613E-02      -3.37225125601E-02       2.97493499057E-02
    7       6.56726454152E-02      -3.37225125601E-02       2.97493499057E-02
    8       6.63155756679E-02      -3.37225125601E-02       3.66622222800E-02
    9       6.54430975443E-02      -4.10285428377E-02       4.50184377799E-02
   10       6.82502248391E-02      -3.37225125601E-02       3.60655572620E-02
   11       6.77173718951E-02      -3.37225125601E-02       4.30954515177E-02
   12       6.95938085458E-02      -3.37225125601E-02       4.00758585138E-02
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

 ##################################################################################
 #
 # Compiled without YODA support ==> No YODA file produced!
 #
 ##################################################################################

