 ##################################################################################
 # [fnlo-tk-yodaout] Evaluating table: ./2jet.NNLO.fnl5662j_mjj7_chi_norm_v25.tab.gz
 # [fnlo-tk-yodaout] Using PDF set   : CT14nnlo
 # [fnlo-tk-yodaout] Showing uncertainty from asymmetric 30-point scale factor variation for ratios.
 # [fnlo-tk-yodaout] Deriving NNLO cross sections for comparison.
 # [fnlo-tk-yodaout] Normalizing cross sections. 
 # [fnlo-tk-yodaout] Using scale definition kScale2.
 # [fnlo-tk-yodaout] No request given for central scale factor, using unmodified central scale.
 # [fnlo-tk-yodaout] Do not apply nonperturbative corrections.
 # [fnlo-tk-yodaout] No request given for x-axis rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] No request given for uncertainty rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] Using verbosity level: WARNING
 ##################################################################################

 ##################################################################################
 # fastNLOReader: Evaluating uncertainties
 ##################################################################################
 #=================================================================================
 # Relative scale uncertainties (30 CT14nnlo NNLO)
 #---------------------------------------------------------------------------------
 # bin      cross_section           lower_uncertainty       upper_uncertainty
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
    1       7.31841335853E-02      -1.83248819707E-02       2.28046198599E-02
    2       6.20116324606E-02      -2.02921601717E-02       2.28046198599E-02
    3       6.18095738692E-02      -1.90042718839E-02       2.28046198599E-02
    4       6.24411082871E-02      -1.75537590565E-02       2.28046198599E-02
    5       6.37061753634E-02      -2.32739692953E-02       2.28046198599E-02
    6       6.58378622667E-02      -1.89351964202E-02       2.28046198599E-02
    7       6.41078679266E-02      -3.06500765916E-02       2.28046198599E-02
    8       6.59778044415E-02      -1.91645813048E-02       2.28046198599E-02
    9       6.65346837683E-02      -2.94264261238E-02       2.28046198599E-02
   10       6.83168098320E-02      -2.00466544268E-02       2.28046198599E-02
   11       6.94452685081E-02      -2.20893849776E-02       2.28046198599E-02
   12       6.94325006754E-02      -3.04314793072E-02       2.28046198599E-02
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

 ##################################################################################
 #
 # Compiled without YODA support ==> No YODA file produced!
 #
 ##################################################################################

