 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj8_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 0
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2758.          1.18518724226E-06  1.33885988167E-06  1.26858009787E-06    1.12966   0.94751
     2  600.0         2   2.000       3.000      2547.          1.08635522443E-06  1.15497019886E-06  1.07646799012E-06    1.06316   0.93203
     3  600.0         3   3.000       4.000      2345.          1.14251502914E-06  1.15054610945E-06  1.07598492176E-06    1.00703   0.93519
     4  600.0         4   4.000       5.000      2175.          1.20977457827E-06  1.17059520760E-06  1.03656017456E-06    0.96761   0.88550
     5  600.0         5   5.000       6.000      2035.          1.27452436931E-06  1.18555099464E-06  1.05947053226E-06    0.93019   0.89365
     6  600.0         6   6.000       7.000      1917.          1.33294942196E-06  1.20856899461E-06  1.04198987064E-06    0.90669   0.86217
     7  600.0         7   7.000       8.000      1816.          1.38345468135E-06  1.22396783023E-06  1.10122497936E-06    0.88472   0.89972
     8  600.0         8   8.000       9.000      1731.          1.43085010013E-06  1.22619521929E-06  1.10823725283E-06    0.85697   0.90380
     9  600.0         9   9.000       10.00      1656.          1.47551756737E-06  1.24131582435E-06  1.07689132615E-06    0.84127   0.86754
    10  1200.        10   10.00       12.00      1560.          1.53371599901E-06  1.25462000667E-06  1.11417221937E-06    0.81803   0.88806
    11  1200.        11   12.00       14.00      1454.          1.60428931882E-06  1.27226923768E-06  1.08579222808E-06    0.79304   0.85343
    12  1200.        12   14.00       16.00      1365.          1.66542356911E-06  1.30850883880E-06  1.23972530551E-06    0.78569   0.94743
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 1
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2757.          1.13990593762E-06  1.30756082983E-06  1.24187736128E-06    1.14708   0.94977
     2  600.0         2   2.000       3.000      2547.          1.06046747197E-06  1.13885814627E-06  1.05840583706E-06    1.07392   0.92936
     3  600.0         3   3.000       4.000      2344.          1.12574563243E-06  1.14082185503E-06  1.06871626189E-06    1.01339   0.93680
     4  600.0         4   4.000       5.000      2174.          1.19873268808E-06  1.16496939354E-06  1.03045861776E-06    0.97183   0.88454
     5  600.0         5   5.000       6.000      2035.          1.26778412213E-06  1.18341743002E-06  1.05827468733E-06    0.93345   0.89425
     6  600.0         6   6.000       7.000      1917.          1.32922696754E-06  1.20859919678E-06  1.04129545013E-06    0.90925   0.86157
     7  600.0         7   7.000       8.000      1816.          1.38232844643E-06  1.22518725624E-06  1.10689007677E-06    0.88632   0.90345
     8  600.0         8   8.000       9.000      1731.          1.43168798799E-06  1.22904308432E-06  1.11243550750E-06    0.85846   0.90512
     9  600.0         9   9.000       10.00      1656.          1.47812101833E-06  1.24417679615E-06  1.08083760128E-06    0.84173   0.86872
    10  1200.        10   10.00       12.00      1560.          1.53852107659E-06  1.25925514875E-06  1.11830493551E-06    0.81848   0.88807
    11  1200.        11   12.00       14.00      1454.          1.61140496127E-06  1.28018464978E-06  1.08621015884E-06    0.79445   0.84848
    12  1200.        12   14.00       16.00      1365.          1.67428149543E-06  1.31613202457E-06  1.24759356252E-06    0.78609   0.94792
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 2
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  600.0         1   1.000       2.000      2758.          1.16216446261E-06  1.31523485463E-06  1.24653224670E-06    1.13171   0.94776
     2  600.0         2   2.000       3.000      2547.          1.06740002270E-06  1.13578753528E-06  1.05792321814E-06    1.06407   0.93144
     3  600.0         3   3.000       4.000      2345.          1.12422795915E-06  1.13197885149E-06  1.05918296245E-06    1.00689   0.93569
