 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj0_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale1
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] No request for Ecms, using default as defined in grid.
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 0
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      649.2          1.40361070484E-01  1.32004902271E-01  1.19134011181E-01    0.94047   0.90250
     2  300.0         2   2.000       3.000      599.5          1.18113442873E-01  1.09309653315E-01  9.98848055392E-02    0.92546   0.91378
     3  300.0         3   3.000       4.000      551.8          1.17476804179E-01  1.06633455918E-01  9.75488448460E-02    0.90770   0.91481
     4  300.0         4   4.000       5.000      512.0          1.20254449987E-01  1.07394544100E-01  9.82270020410E-02    0.89306   0.91464
     5  300.0         5   5.000       6.000      479.0          1.23705027626E-01  1.08590177538E-01  9.80692744934E-02    0.87782   0.90311
     6  300.0         6   6.000       7.000      451.4          1.27176966957E-01  1.10106860490E-01  9.97827642482E-02    0.86578   0.90624
     7  300.0         7   7.000       8.000      427.8          1.30441453882E-01  1.11633775417E-01  1.02566824049E-01    0.85582   0.91878
     8  300.0         8   8.000       9.000      407.7          1.33584505746E-01  1.12960223686E-01  9.97131127038E-02    0.84561   0.88273
     9  300.0         9   9.000       10.00      389.9          1.36478333379E-01  1.14915417643E-01  1.03921977577E-01    0.84200   0.90433
    10  600.0        10   10.00       12.00      367.4          1.40439707509E-01  1.15440223814E-01  1.06999197854E-01    0.82199   0.92688
    11  600.0        11   12.00       14.00      342.5          1.45320492643E-01  1.17662300076E-01  1.05640722480E-01    0.80967   0.89783
    12  600.0        12   14.00       16.00      322.0          1.49719222573E-01  1.19851241894E-01  1.13854285140E-01    0.80051   0.94996
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 1
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      649.2          1.43365316455E-01  1.34661500614E-01  1.21487076916E-01    0.93929   0.90217
     2  300.0         2   2.000       3.000      599.6          1.20585668133E-01  1.11477938675E-01  1.01845747400E-01    0.92447   0.91360
     3  300.0         3   3.000       4.000      551.9          1.19894243763E-01  1.08725258466E-01  9.94725837643E-02    0.90684   0.91490
     4  300.0         4   4.000       5.000      512.0          1.22703541643E-01  1.09489227211E-01  1.00156171200E-01    0.89231   0.91476
     5  300.0         5   5.000       6.000      479.0          1.26206118085E-01  1.10697423291E-01  9.99525321504E-02    0.87712   0.90293
     6  300.0         6   6.000       7.000      451.5          1.29734839673E-01  1.12242292370E-01  1.01662405005E-01    0.86517   0.90574
     7  300.0         7   7.000       8.000      427.9          1.33054680355E-01  1.13793442127E-01  1.04581472916E-01    0.85524   0.91905
     8  300.0         8   8.000       9.000      407.7          1.36248361105E-01  1.15137053241E-01  1.01625882184E-01    0.84505   0.88265
     9  300.0         9   9.000       10.00      389.9          1.39192611726E-01  1.17132944887E-01  1.05975712836E-01    0.84152   0.90475
    10  600.0        10   10.00       12.00      367.5          1.43224077747E-01  1.17657095015E-01  1.09063988585E-01    0.82149   0.92696
    11  600.0        11   12.00       14.00      342.5          1.48195794590E-01  1.19924981737E-01  1.07700739595E-01    0.80923   0.89807
    12  600.0        12   14.00       16.00      322.0          1.52673604897E-01  1.22153875954E-01  1.16012776090E-01    0.80010   0.94973
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 2
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < ptavg_j12_ >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      649.2          1.39259760521E-01  1.31055038167E-01  1.18318569702E-01    0.94108   0.90282
     2  300.0         2   2.000       3.000      599.5          1.17210027628E-01  1.08537701583E-01  9.92087781540E-02    0.92601   0.91405
     3  300.0         3   3.000       4.000      551.8          1.16591085533E-01  1.05887221979E-01  9.68805716724E-02    0.90819   0.91494
