 ##################################################################################
 # [fnlo-tk-cppread] Evaluating table: ./2jet.NNLO.fnl5662j_mjj0_chi_norm_v25.tab.gz
 # [fnlo-tk-cppread] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-cppread] If possible, will try to do all PDF members.
 # [fnlo-tk-cppread] Using alpha_s evolution code: LHAPDF
 # [fnlo-tk-cppread] Preparing unnormalized cross sections,
 # [fnlo-tk-cppread] Using scale definition kScale2
 # [fnlo-tk-cppread] No request for central scale factor, using default of unity.
 # [fnlo-tk-cppread] No request for no. of flavours, using default of LHAPDF or Nf = 5.
 # [fnlo-tk-cppread] No request for no. of loops, using default of LHAPDF or NLoop = 2.
 # [fnlo-tk-cppread] No request for value of alpha_s(M_Z), using default of LHAPDF or asMz = 0.118.
 # [fnlo-tk-cppread] No request for value of M_Z, using default of LHAPDF or Mz = 91.1876.
 # [fnlo-tk-cppread] Using newEcms = 13600
 # [fnlo-tk-cppread] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.5 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.5 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
 # WARNING! [fastNLOReader::SetNewSqrtS] Be careful! New center-of-mass energy is higher than that of the file. Some phase space is missing!

 ##################################################################################################################################################################
 # [fnlo-tk-cppread] Calculate my cross sections
 ##################################################################################################################################################################
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 0
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.23251322054E-01  1.45467324431E-01  1.38004417907E-01    1.18025   0.94870
     2  300.0         2   2.000       3.000      1318.          1.00741689144E-01  1.20075664242E-01  1.15367543225E-01    1.19192   0.96079
     3  300.0         3   3.000       4.000      1318.          9.72274312577E-02  1.16970973873E-01  1.12950525363E-01    1.20307   0.96563
     4  300.0         4   4.000       5.000      1318.          9.68135301611E-02  1.17569918561E-01  1.14151812104E-01    1.21440   0.97093
     5  300.0         5   5.000       6.000      1318.          9.71582550070E-02  1.18815576698E-01  1.15371824676E-01    1.22291   0.97102
     6  300.0         6   6.000       7.000      1318.          9.76898403323E-02  1.20364938644E-01  1.16817404503E-01    1.23211   0.97053
     7  300.0         7   7.000       8.000      1318.          9.82014932496E-02  1.21892958187E-01  1.19888463423E-01    1.24125   0.98356
     8  300.0         8   8.000       9.000      1318.          9.87343571198E-02  1.23275035994E-01  1.18102092786E-01    1.24855   0.95804
     9  300.0         9   9.000       10.00      1318.          9.91862484246E-02  1.24994255014E-01  1.21923815966E-01    1.26020   0.97544
    10  600.0        10   10.00       12.00      1318.          9.97556722009E-02  1.26018685225E-01  1.25823397718E-01    1.26327   0.99845
    11  600.0        11   12.00       14.00      1318.          1.00425543200E-01  1.28239888208E-01  1.26269209764E-01    1.27696   0.98463
    12  600.0        12   14.00       16.00      1318.          1.01009644637E-01  1.30259126502E-01  1.30992577444E-01    1.28957   1.00563
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 1
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.25840109687E-01  1.48389180665E-01  1.40697983527E-01    1.17919   0.94817
     2  300.0         2   2.000       3.000      1318.          1.02812568453E-01  1.22451461184E-01  1.17601315082E-01    1.19102   0.96039
     3  300.0         3   3.000       4.000      1318.          9.91943210713E-02  1.19260070532E-01  1.15130509928E-01    1.20229   0.96537
     4  300.0         4   4.000       5.000      1318.          9.87530794147E-02  1.19856869604E-01  1.16344080632E-01    1.21370   0.97069
     5  300.0         5   5.000       6.000      1318.          9.90917147611E-02  1.21116268234E-01  1.17562292654E-01    1.22226   0.97066
     6  300.0         6   6.000       7.000      1318.          9.96247700943E-02  1.22692193662E-01  1.19005428775E-01    1.23154   0.96995
     7  300.0         7   7.000       8.000      1318.          1.00139851968E-01  1.24244112683E-01  1.22178478055E-01    1.24071   0.98337
     8  300.0         8   8.000       9.000      1318.          1.00681048869E-01  1.25652807384E-01  1.20341186729E-01    1.24803   0.95773
     9  300.0         9   9.000       10.00      1318.          1.01137600789E-01  1.27405708451E-01  1.24261864644E-01    1.25973   0.97532
    10  600.0        10   10.00       12.00      1318.          1.01713453604E-01  1.28442612067E-01  1.28201964033E-01    1.26279   0.99813
    11  600.0        11   12.00       14.00      1318.          1.02394429154E-01  1.30710014416E-01  1.28679147377E-01    1.27653   0.98446
    12  600.0        12   14.00       16.00      1318.          1.02986305962E-01  1.32767100154E-01  1.33469231755E-01    1.28917   1.00529
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 2
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.22342798338E-01  1.44411485720E-01  1.37041410541E-01    1.18038   0.94896
     2  300.0         2   2.000       3.000      1318.          1.00022594908E-01  1.19221860659E-01  1.14571480321E-01    1.19195   0.96099
     3  300.0         3   3.000       4.000      1318.          9.65489762759E-02  1.16149146611E-01  1.12169876303E-01    1.20301   0.96574
     4  300.0         4   4.000       5.000      1318.          9.61457874739E-02  1.16747431653E-01  1.13360594498E-01    1.21428   0.97099
     5  300.0         5   5.000       6.000      1318.          9.64931040591E-02  1.17985666158E-01  1.14587210469E-01    1.22274   0.97120
     6  300.0         6   6.000       7.000      1318.          9.70241708394E-02  1.19523894691E-01  1.16014267562E-01    1.23190   0.97064
     7  300.0         7   7.000       8.000      1318.          9.75346019097E-02  1.21038763625E-01  1.19054094068E-01    1.24098   0.98360
     8  300.0         8   8.000       9.000      1318.          9.80645514873E-02  1.22409760902E-01  1.17274321340E-01    1.24826   0.95805
     9  300.0         9   9.000       10.00      1318.          9.85146172006E-02  1.24116567557E-01  1.21059275357E-01    1.25988   0.97537
    10  600.0        10   10.00       12.00      1318.          9.90816025952E-02  1.25132367363E-01  1.24950680579E-01    1.26292   0.99855
    11  600.0        11   12.00       14.00      1318.          9.97457329984E-02  1.27331550773E-01  1.25376564751E-01    1.27656   0.98465
    12  600.0        12   14.00       16.00      1318.          1.00326909442E-01  1.29334808802E-01  1.30077259593E-01    1.28913   1.00574
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 3
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.23120742229E-01  1.45340906380E-01  1.37944280500E-01    1.18047   0.94911
     2  300.0         2   2.000       3.000      1318.          1.00643881351E-01  1.19971986325E-01  1.15288365510E-01    1.19204   0.96096
     3  300.0         3   3.000       4.000      1318.          9.71517856416E-02  1.16884935639E-01  1.12896048339E-01    1.20312   0.96587
     4  300.0         4   4.000       5.000      1318.          9.67399665002E-02  1.17479064543E-01  1.14092288832E-01    1.21438   0.97117
     5  300.0         5   5.000       6.000      1318.          9.70849883945E-02  1.18718737944E-01  1.15312212079E-01    1.22283   0.97131
     6  300.0         6   6.000       7.000      1318.          9.76164055901E-02  1.20265081049E-01  1.16736638266E-01    1.23202   0.97066
     7  300.0         7   7.000       8.000      1318.          9.81275927801E-02  1.21786528338E-01  1.19794145198E-01    1.24110   0.98364
     8  300.0         8   8.000       9.000      1318.          9.86731047881E-02  1.23182050657E-01  1.18032975754E-01    1.24839   0.95820
     9  300.0         9   9.000       10.00      1318.          9.91249421641E-02  1.24896179882E-01  1.21834251843E-01    1.25999   0.97548
    10  600.0        10   10.00       12.00      1318.          9.96934521654E-02  1.25917747956E-01  1.25751629123E-01    1.26305   0.99868
    11  600.0        11   12.00       14.00      1318.          1.00353863059E-01  1.28121693233E-01  1.26177348768E-01    1.27670   0.98482
    12  600.0        12   14.00       16.00      1318.          1.00937107458E-01  1.30133593703E-01  1.30897614764E-01    1.28925   1.00587
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 4
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.23508060166E-01  1.45788058038E-01  1.38280844824E-01    1.18039   0.94851
     2  300.0         2   2.000       3.000      1318.          1.00918317714E-01  1.20312555134E-01  1.15586744305E-01    1.19218   0.96072
     3  300.0         3   3.000       4.000      1318.          9.73762649263E-02  1.17185897046E-01  1.13144390339E-01    1.20343   0.96551
     4  300.0         4   4.000       5.000      1318.          9.69487122658E-02  1.17777664314E-01  1.14347514618E-01    1.21485   0.97088
     5  300.0         5   5.000       6.000      1318.          9.72854866906E-02  1.19021971972E-01  1.15570670329E-01    1.22343   0.97100
     6  300.0         6   6.000       7.000      1318.          9.78118993720E-02  1.20571756619E-01  1.17017951946E-01    1.23269   0.97053
     7  300.0         7   7.000       8.000      1318.          9.83198882995E-02  1.22100024970E-01  1.20092284377E-01    1.24186   0.98356
     8  300.0         8   8.000       9.000      1318.          9.88489904567E-02  1.23484564610E-01  1.18316045222E-01    1.24922   0.95814
     9  300.0         9   9.000       10.00      1318.          9.92987674664E-02  1.25206151043E-01  1.22143477004E-01    1.26090   0.97554
    10  600.0        10   10.00       12.00      1318.          9.98658314227E-02  1.26233632210E-01  1.26038411614E-01    1.26403   0.99845
    11  600.0        11   12.00       14.00      1318.          1.00533347970E-01  1.28459328458E-01  1.26494336033E-01    1.27778   0.98470
    12  600.0        12   14.00       16.00      1318.          1.01115972304E-01  1.30483668268E-01  1.31232305041E-01    1.29044   1.00574
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 5
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.23184375092E-01  1.45445993577E-01  1.37982508694E-01    1.18072   0.94869
     2  300.0         2   2.000       3.000      1318.          1.00691957321E-01  1.20066759371E-01  1.15385342135E-01    1.19242   0.96101
     3  300.0         3   3.000       4.000      1318.          9.71818383795E-02  1.16967187388E-01  1.12949231858E-01    1.20359   0.96565
     4  300.0         4   4.000       5.000      1318.          9.67700461193E-02  1.17571027248E-01  1.14161330366E-01    1.21495   0.97100
     5  300.0         5   5.000       6.000      1318.          9.71161750045E-02  1.18820945509E-01  1.15416790192E-01    1.22349   0.97135
     6  300.0         6   6.000       7.000      1318.          9.76484406084E-02  1.20374390427E-01  1.16834750274E-01    1.23273   0.97059
     7  300.0         7   7.000       8.000      1318.          9.81604955886E-02  1.21901126659E-01  1.19927268535E-01    1.24186   0.98381
     8  300.0         8   8.000       9.000      1318.          9.86919489700E-02  1.23284654381E-01  1.18125771916E-01    1.24919   0.95815
     9  300.0         9   9.000       10.00      1318.          9.91440435918E-02  1.25009899366E-01  1.21948695504E-01    1.26089   0.97551
    10  600.0        10   10.00       12.00      1318.          9.97136291815E-02  1.26033624593E-01  1.25860698126E-01    1.26396   0.99863
    11  600.0        11   12.00       14.00      1318.          1.00383685698E-01  1.28259124687E-01  1.26338528336E-01    1.27769   0.98503
    12  600.0        12   14.00       16.00      1318.          1.00967478796E-01  1.30280306889E-01  1.31006134051E-01    1.29032   1.00557
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 6
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.25650125152E-01  1.48299174751E-01  1.40652286036E-01    1.18025   0.94844
     2  300.0         2   2.000       3.000      1318.          1.02671885279E-01  1.22390711121E-01  1.17559712527E-01    1.19206   0.96053
     3  300.0         3   3.000       4.000      1318.          9.90761893963E-02  1.19220954190E-01  1.15107935273E-01    1.20333   0.96550
     4  300.0         4   4.000       5.000      1318.          9.86445379433E-02  1.19828875352E-01  1.16335021277E-01    1.21475   0.97084
     5  300.0         5   5.000       6.000      1318.          9.89895885079E-02  1.21098112580E-01  1.17557896526E-01    1.22334   0.97077
     6  300.0         6   6.000       7.000      1318.          9.95272820247E-02  1.22678690394E-01  1.19049732438E-01    1.23261   0.97042
     7  300.0         7   7.000       8.000      1318.          1.00045778329E-01  1.24240867986E-01  1.22193443514E-01    1.24184   0.98352
     8  300.0         8   8.000       9.000      1318.          1.00591317801E-01  1.25656857110E-01  1.20380335151E-01    1.24918   0.95801
     9  300.0         9   9.000       10.00      1318.          1.01050139270E-01  1.27410748608E-01  1.24299283401E-01    1.26087   0.97558
    10  600.0        10   10.00       12.00      1318.          1.01628637799E-01  1.28458457727E-01  1.28249877187E-01    1.26400   0.99838
    11  600.0        11   12.00       14.00      1318.          1.02306616248E-01  1.30723246742E-01  1.28710515646E-01    1.27776   0.98460
    12  600.0        12   14.00       16.00      1318.          1.02900686011E-01  1.32786803682E-01  1.33568325666E-01    1.29044   1.00589
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 7
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.22720888927E-01  1.44839857585E-01  1.37456647755E-01    1.18024   0.94903
     2  300.0         2   2.000       3.000      1318.          1.00342369487E-01  1.19584340567E-01  1.14911229430E-01    1.19176   0.96092
     3  300.0         3   3.000       4.000      1318.          9.68625420087E-02  1.16505426356E-01  1.12515627308E-01    1.20279   0.96575
     4  300.0         4   4.000       5.000      1318.          9.64629384761E-02  1.17108843120E-01  1.13717094444E-01    1.21403   0.97104
     5  300.0         5   5.000       6.000      1318.          9.68145998638E-02  1.18352630345E-01  1.14914914050E-01    1.22247   0.97095
     6  300.0         6   6.000       7.000      1318.          9.73499255969E-02  1.19895286728E-01  1.16385385085E-01    1.23159   0.97073
     7  300.0         7   7.000       8.000      1318.          9.78638988551E-02  1.21420156786E-01  1.19417997740E-01    1.24070   0.98351
     8  300.0         8   8.000       9.000      1318.          9.83992000444E-02  1.22796969352E-01  1.17646963081E-01    1.24795   0.95806
     9  300.0         9   9.000       10.00      1318.          9.88519493413E-02  1.24507157591E-01  1.21435352971E-01    1.25953   0.97533
    10  600.0        10   10.00       12.00      1318.          9.94223015590E-02  1.25528265695E-01  1.25332285799E-01    1.26258   0.99844
    11  600.0        11   12.00       14.00      1318.          1.00094817905E-01  1.27739930632E-01  1.25755731798E-01    1.27619   0.98447
    12  600.0        12   14.00       16.00      1318.          1.00679109182E-01  1.29749562407E-01  1.30507581360E-01    1.28874   1.00584
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 8
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.22105540814E-01  1.44108703207E-01  1.36765515235E-01    1.18020   0.94904
     2  300.0         2   2.000       3.000      1318.          9.98408274087E-02  1.18980335482E-01  1.14336480750E-01    1.19170   0.96097
     3  300.0         3   3.000       4.000      1318.          9.63784913303E-02  1.15914857490E-01  1.11941136138E-01    1.20270   0.96572
     4  300.0         4   4.000       5.000      1318.          9.59808322925E-02  1.16513366089E-01  1.13140448479E-01    1.21392   0.97105
     5  300.0         5   5.000       6.000      1318.          9.63305463315E-02  1.17749586459E-01  1.14337004020E-01    1.22235   0.97102
     6  300.0         6   6.000       7.000      1318.          9.68629707289E-02  1.19282408556E-01  1.15785872574E-01    1.23146   0.97069
     7  300.0         7   7.000       8.000      1318.          9.73739580216E-02  1.20796158933E-01  1.18802494152E-01    1.24054   0.98350
     8  300.0         8   8.000       9.000      1318.          9.79040542007E-02  1.22162637079E-01  1.17040115759E-01    1.24778   0.95807
     9  300.0         9   9.000       10.00      1318.          9.83544052989E-02  1.23863374345E-01  1.20796400980E-01    1.25936   0.97524
    10  600.0        10   10.00       12.00      1318.          9.89214735827E-02  1.24877508103E-01  1.24686567671E-01    1.26239   0.99847
    11  600.0        11   12.00       14.00      1318.          9.95894640164E-02  1.27073825696E-01  1.25100468420E-01    1.27598   0.98447
    12  600.0        12   14.00       16.00      1318.          1.00170244664E-01  1.29069560538E-01  1.29833340340E-01    1.28850   1.00592
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 9
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.22172152263E-01  1.44233013638E-01  1.36891835240E-01    1.18057   0.94910
     2  300.0         2   2.000       3.000      1318.          9.98858373461E-02  1.19077519286E-01  1.14425737663E-01    1.19214   0.96093
     3  300.0         3   3.000       4.000      1318.          9.64189424943E-02  1.16011107094E-01  1.12054882657E-01    1.20320   0.96590
     4  300.0         4   4.000       5.000      1318.          9.60185169163E-02  1.16611249526E-01  1.13248344124E-01    1.21447   0.97116
     5  300.0         5   5.000       6.000      1318.          9.63668540410E-02  1.17848939197E-01  1.14453445958E-01    1.22292   0.97119
     6  300.0         6   6.000       7.000      1318.          9.68986274127E-02  1.19386752875E-01  1.15904273989E-01    1.23208   0.97083
     7  300.0         7   7.000       8.000      1318.          9.74091316000E-02  1.20904959429E-01  1.18925751051E-01    1.24121   0.98363
     8  300.0         8   8.000       9.000      1318.          9.79395411949E-02  1.22274474616E-01  1.17151782190E-01    1.24847   0.95810
     9  300.0         9   9.000       10.00      1318.          9.83899439695E-02  1.23976325592E-01  1.20954794324E-01    1.26005   0.97563
    10  600.0        10   10.00       12.00      1318.          9.89567351160E-02  1.24995738377E-01  1.24819504691E-01    1.26314   0.99859
    11  600.0        11   12.00       14.00      1318.          9.96213586830E-02  1.27193234574E-01  1.25246628470E-01    1.27677   0.98470
    12  600.0        12   14.00       16.00      1318.          1.00202034113E-01  1.29194419990E-01  1.29962051766E-01    1.28934   1.00594
 #=================================================================================================================================================================
 # My Cross Sections
 # The PDF member chosen here is: 10
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 #IObs  BinSize  IODimO  [ Chi               ]  < m12_[GeV]  >  LO_cross_section   NLO_cross_section  NNLO_cross_section   KNLO      KNNLO
 #-----------------------------------------------------------------------------------------------------------------------------------------------------------------
     1  300.0         1   1.000       2.000      1318.          1.24811480842E-01  1.47246317237E-01  1.39577826969E-01    1.17975   0.94792
     2  300.0         2   2.000       3.000      1318.          1.01941732194E-01  1.21485008201E-01  1.16659039736E-01    1.19171   0.96028
     3  300.0         3   3.000       4.000      1318.          9.83418718673E-02  1.18315320647E-01  1.14202321132E-01    1.20310   0.96524
     4  300.0         4   4.000       5.000      1318.          9.78985257837E-02  1.18910084977E-01  1.15408937214E-01    1.21463   0.97056
     5  300.0         5   5.000       6.000      1318.          9.82319365043E-02  1.20165752324E-01  1.16649443641E-01    1.22329   0.97074
     6  300.0         6   6.000       7.000      1318.          9.87595666215E-02  1.21736499420E-01  1.18072416562E-01    1.23266   0.96990
     7  300.0         7   7.000       8.000      1318.          9.92704280156E-02  1.23280391261E-01  1.21233802393E-01    1.24186   0.98340
     8  300.0         8   8.000       9.000      1318.          9.98072165491E-02  1.24685758096E-01  1.19416716257E-01    1.24927   0.95774
     9  300.0         9   9.000       10.00      1318.          1.00260056268E-01  1.26431503992E-01  1.23316614263E-01    1.26104   0.97536
