 ##################################################################################
 # [fnlo-tk-yodaout] Evaluating table: ./2jet.NNLO.fnl5662j_mjj3_chi_norm_v25.tab.gz
 # [fnlo-tk-yodaout] Using PDF set   : NNPDF31_nnlo_as_0118
 # [fnlo-tk-yodaout] Showing uncertainty from asymmetric 30-point scale factor variation for ratios.
 # [fnlo-tk-yodaout] Deriving NNLO cross sections for comparison.
 # [fnlo-tk-yodaout] Normalizing cross sections. 
 # [fnlo-tk-yodaout] Using scale definition kScale1.
 # [fnlo-tk-yodaout] No request given for central scale factor, using unmodified central scale.
 # [fnlo-tk-yodaout] Do not apply nonperturbative corrections.
 # [fnlo-tk-yodaout] No request given for x-axis rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] No request given for uncertainty rescale factor, using default value of unity.
 # [fnlo-tk-yodaout] Using verbosity level: WARNING
 ##################################################################################

LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
LHAPDF 6.5.4 loading /home/rabbertz/local/share/LHAPDF/NNPDF31_nnlo_as_0118/NNPDF31_nnlo_as_0118_0000.dat
NNPDF31_nnlo_as_0118 PDF set, member #0, version 1; LHAPDF ID = 303600
 ##################################################################################
 # fastNLOReader: Evaluating uncertainties
 ##################################################################################
 #=================================================================================
 # Relative scale uncertainties (30 NNPDF31_nnlo_as_0118 NNLO)
 #---------------------------------------------------------------------------------
 # bin      cross_section           lower_uncertainty       upper_uncertainty
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
    1       7.62326040263E-02      -3.88708535403E-02       3.57658807593E-02
    2       6.39524246386E-02      -3.88708535403E-02       3.57658807593E-02
    3       6.22663572842E-02      -3.88708535403E-02       3.57658807593E-02
    4       6.33897922404E-02      -3.88708535403E-02       3.57658807593E-02
    5       6.42723647666E-02      -3.88708535403E-02       3.57658807593E-02
    6       6.41705740576E-02      -3.88708535403E-02       4.01466184509E-02
    7       6.49407077536E-02      -3.88708535403E-02       3.92759745736E-02
    8       6.68633562532E-02      -3.88708535403E-02       3.57658807593E-02
    9       6.75593727313E-02      -3.88708535403E-02       3.91918685008E-02
   10       6.71618984564E-02      -4.04577394367E-02       4.83296156874E-02
   11       6.72077734854E-02      -4.13340960608E-02       5.34878366568E-02
   12       6.88065511824E-02      -3.88802739134E-02       5.33373442204E-02
 #- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

 ##################################################################################
 #
 # NNLO_NNPDF31_nnl_30_norm_kScale1_no.yoda was successfully produced
 #
 ##################################################################################

